positive	니엘의 매력이 돋보인다. 퇴폐미 배역이 잘 어울리는 페이스, 분위기인 듯. 자칫 연기가 오글거릴 수 있는 역인데 강약 조절을 잘함. 노래, 춤, 말재주 좋은 건 알았지만 연기, 랩 잘하는 건 첨 알았음. 확실한 스타성을 가진 올라운더란 느낌? 의상 보는 재미도 있다. 스트릿 무드 좋아하면 영화 비주얼 맘에 들 거
negative	#살아있다가 더 재밌어
positive	하....너무 슬픈데 둘이 너무 애틋하고..암튼 말로 못 설명합니다....
positive	배경 분위기 소시민등의 소재가 좋았다
positive	베일형..지렸다 끝까지 몰입 하면서 봤다
negative	김감독님만의 연출을 기대한 저에게는 많이 빈약했고, 지나치게 잔잔하고 어두워서 몰입감이 떨어져요. 리메이크에 이번에도 실망한 저처럼 원작에 기대감이 있는 분들에게는 비추입니다. 오늘 저의 소감은 남주혁이 밥먹을때 정말 맛있어 보였고,  영화관은 생각보다는 사람이 많았다.
positive	도둑뇽 응징당하길 바랬는데 아 그 하얀 액체를 주입했어야 하는데 인실조트 만들 수 있었는데도동뇬이 결국 돈 훔쳐서 떵떵거리며 살 것을 생각하니 안구에 습기가 찼습니다.
positive	비가 오면 생각나는 두 남자
negative	너무  나쁜영화 같아요남에  마누라  쳐먹고지마누라은  다른 남자가  먹게하고여행 오는 남자 다리미 머리찍어뿍고어이가없네  최고 경보다  최악이다영화를  만들어도  거지같은  영화만들고  있어함정  신청해서  봐바라
negative	시리즈 1.2만해도 이딴영화일거라 예상치도 못했다.  주인공 남녀가 발암의 개민폐 캐릭
positive	어린 시절감동이 되살아나는 애니.. 진짜 트라이하고는 비교도 안됨... 꼭 어른이되는 사람들에게는 공감하는 부분
positive	보면서 극단적이라고 느끼고 남편과의 소통에 있어서 답답한 부분이 조금씩 있었지만 그 외 직장 내 유리천장, 성희롱, 남을 쉽게 욕하는 사람들 .. 다양한 측면에서 현실을 직시하는 영화였습니다. 따뜻하면서도 가슴아프게봤습니다 ...
positive	야이 같은 한국인들아!!!! 약빨고 우승한게 중요한게 아니라 그당시 독일국민들에겐 다시 하나되어 일어나게 해준 삶의 희망이자 원동력 그 모든것이었다! 우리나라 2002월드컵 4강 기억안나냐? 외국에선 희대의 오심월드컵이라고 비판했지만 우리나라국민들에겐 베른의 기적처럼 그때가 그 모든것이었잖아!
positive	지금에서야 보다니..지금에서라도 봤으니 다행
positive	후반부로 갈수록 눈물이 너무 나네요감동이 있었어요
negative	애틋함이 느끼하다 못해 소화제를 찾게되는 더부룩한 K-로맨스
negative	영화 빙자한 미술 미장센 전시관
negative	영화 1점 위룡군 얼굴 9점
positive	이제서안 봤네요.첫사랑같은 영화였어요1년이란 참길고도 짧지만 삶을공유한 시간이너무 아름다운 추억으로 남는거겠죠.참 이쁜영화네요.인간 개개인에 현실에 닿는 삶에 무게는각자가 짊어지고 가게되고 뭐든지 새롭지않고 비루해지고 식상해지고..지나다보면 추억이라 기억을 소환하게되네요
positive	그냥 영조가 미우면서 이해가 되고.. 애틋하고 참 정조가 훌륭하셔서 다행이지 정말 최악의 왕의아들로 남으실뻔했네..
negative	러시아영화 여태까지 두개 봤는데 스케일만 큰 척하고 핵노잼! 앞으로 믿고 거름
negative	원작이 현실인지 꿈인지의 줄다리기 과정으로 관객을 끝까지 혼란스럽게 만드는 재주가 있었다면, 리메이크 작은 현실이든 꿈이든 아무래도 좋다는 느낌이 들어버리게 만드는 각본이었다고 본다. 이야기와 상상력은 퇴보했지만, 화려하게 연출된 CG 눈호강은 좋았다. 다만 뻔히 한계를 드러낸 각본으로 액션에 너무 치중해서 러닝타임을 질질 끌다보니 후반부로 갈수록 지루해지는 느낌이 드는건 아쉬움.
positive	인간들아 꼭 보아라보고도 고기를 먹는다면....자신의 삶을 되돌아보아라....
positive	탈코르셋을 실제로 하는데 많은 용기와 힘이 되어 준 작품입니다. 또한 페미니즘을 접하고 얕게나마 인지하던 개념들을 명확히 언급하고 이해하기 쉽게 설명해 준 작품입니다. 최근 허리까지 오던 긴머리를 어깨선에 닿는 중단발로 잘랐습니다. 태어나서 해 본 가장 짧은 머리입니다. 너무 가볍고 좋았습니다. 집에 와서 거울을 보는데 좀 더 용기를 낼 걸 생각이 들었지만 그래도 제 나름 큰 도약을 한 것 같아 해방감이 들고 기뻤습니다. 사실 아직도 머리카락에 대한 집착이 조금 남아 있습니다. 그래서 만약 짧은 머리가 어울리지 않는다면 금방 긴머리까지 기를 수 있게 긴 단발로 잘랐던 것이었고요. 이렇게 외적 내적 코르셋이 여전히 남아 있던 제겐 연대하는 여성들이 많이 있다는 것을 영화를 통해 확인하는 것이 정말 큰 힘이 되었고, 언젠간 저 또한 다른 코르셋을 찬 여성들에게 힘이 될 수 있으면 좋겠습니다. 그래서 영화 보고 오는 길에 긴 단발에서 여성 숏컷 느낌으로 잘랐습니다. 마음에 들지만 여전히 부족한 느낌이에요. 다음 목표는 귀 판 숏컷입니다.이렇게 저는 저만의 속도대로 제 자신을 아끼려 노력할 것입니다. 이미해 작가님 정말 감사드려요.
positive	좋았다. 영화관에서 볼 수 있었을때 볼까 생각만했었는데 이제라도 다운받아 본 걸 후회하지않는다. 많이봐온 일본 애니영화들은 언제나 판타지와 영상미가 뛰어나서 나와는 안 맞았는데 이 영화는 나에게 적절했다. 영상미도 좋고 특히 상징적으로 설명되던 주인공 혼자만의 증상들이 마지막화재 씬에서 완벽한 판타지로 해결이 되어서, 오히려 너무 슬프지않아서 좋았다. 무엇보다 다른 남자를 만나 행복해지는 스토리가 나올까 생각했지만 역시나 그저 혼자 파도를 타며 끝나는 엔딩이 아주 좋았다. 다만, 감정선이 아닌 상황을 따라 영화를 보면 답답해질수있는 요소들이 조금 있기때문에 호불호가 갈릴 순 있을 것 같다. 아무튼 결과적으로 오그라들지않아서 가장! 좋았다. 기존에 인기있던 일본애니영화보다 담백해서 좋았다. 그리고 목소리와 작화도 좋았다.
positive	흑백임에도 불구하고 인물들과 풍경 모두 아름답다. 하루의 짧은 시간이지만 두 사람의 모습은 달달했다. 그래서 마지막이 더욱 아쉽고 여운이 남았던 것 같다.
negative	이게 왜 4점이나 되 그냥 좀비 잡는 게임이나 하세요
positive	기생충을 보고 봉준호 영화에 빠져서 찾아 봤는데,내용은 편안하지않은데 영상미가 왠지 모르게 편안했다. 김혜자의 인상적인연기는 연기보다 도시락으로 혜자 이름을 먼저 접한내게 정말 혜자로운 연기였다 당연히 범인이라고 단순하게 흘러가는데로 받아들였는데 범인이 아니였다니. 반전역시 내가 극중 엄마가 된것처럼 가슴이 "쿵"하고 왠지 마음이 아팠다.
positive	왜 이제야 봤을까요 ㅠㅠㅠ 정말 따뜻한 영화 같습니다. 너무 많이 울었어요. 재미와 감동이 같이 오는 영화
negative	자주평화 통일이 해답이다
positive	초반에는 스토리 설명하면서 흘러가다가 후반부에는 감정이 한번에 폭발하는 느낌... 김혜수 이정은 연기가 연륜이 짙다는 생각이 들었음
positive	비포 시리즈의 진짜 끝을 알려주는 영화라고 생각합니다.
positive	실체가 존재하지 않는 정직한 자를 믿는 사람들, 정직한 자와 마주하니 장님이 된 사람들.
negative	많이 순하고 많이 쉬운 맛!
positive	원작을 모티브로 만들어진 영화라는 것부터가 감동이다. 스토리도 코미디한 부분이 있고 연기도 완벽했다.
positive	이만큼 최고고 아름다운 영화 오랜만이네요 정말 좋았어요 소장해서 매일 보고 싶을 정도 입니다. 많이 울고 많은 감동과 아름다움을 봤어요. 정말 좋았습니다
negative	일본 영화 마더 표절 표절 표절
positive	잔잔하고 너무 힐링이 되는 영화입니다ㅜㅜ 진짜 영화가 너무 예뻐서 금새 영화에 빠져들게 돼요! 앞으로도 계속 보고싶은 영화네요!
positive	꼭봐야하는영화삶의 의지
positive	이런 장르 좋아하고 혼자 보길 참 잘한 영화같아요. 그런데... 다 좋았는데, 기억에 가장 남는건...아이유 자장가였습니다. 영화전체를 관통하는 훌륭한 선택이었습니다. 영화 보시는 분들은 엔딩크레딧 끝까지 노래 들으시고 나오면 좋을꺼 같아요
positive	밑에 어린이로 표현된 부분이 별로라는 글들이 있는데....나는 정말 잘 표현 했다고 생각한다 어린이를 사랑하면 나를 사랑하는 것이라고 하신 그 분께 어떤 cg가, 어떤 목소리 음향효과가 대신 할 수 있겠는가?////아니 어떻게 이 영화를 가지고 저렇게 댓글들을 달 수가 있는거지? 난 정말 흘러가는시간이 아까워 조마조마 하면서 봤는데... 너무너무 재밌었다.. 재밌다기보다는 정말 영광스러웠다ㅠㅠ////글로 된 말씀들을 내 눈으로 볼수있다는것에 너무 감사하다... 이 영화가 나오고 난 후의 시대에 내가 살고 있는것에 감사하다////너무너무 감동적이게 잘봤다.. 하느님 감사합니다!
positive	인생작품이 하나 더 늘었습니다. 고맙습니다.
positive	이 영화의 시나리오를....<킹덤>의 김은희 작가가 썼다고 하네요....입봉작이었다고 합니다....
positive	진짜 몰입도 높게 봤어요 !!!!
positive	진짜 앞으로 이런영화가 또 나오길 기대해봅니다... 명작중에 명작
negative	왜 이렇게  평점이 높은거죠안보는것을 추천... 저는 콜 보기전으로 돌아가고싶네요 답답 그자체
positive	원작을 너무 좋아해서 영화 보는 내내 원작과 나도 모르게 비교하게 됐는데 한지민님 연기가 원작의 여주인공 캐릭터와 너무 똑같이 잘살려내서 정말 놀랐습니다 남주혁님은 원작의 남주인공과 조금 다른 새로운 캐릭터의 느낌이었는데 그 나름대로 좋았습니다 그 원작의 영상미를 잘 살려낼수 있을지 걱정하며 봤는데 상상이상으로 좋았고 영화를 다보고 난 뒤의 여운이 아직도 남아있습니다 한국적인 모습으로 바꾸면서 원작의 느낌을 살려내는게 참 대단한거같아요 개인적으로 스토리에서는 좋아하던 장면이 몇 개 빠져서 아쉬웠지만 마지막에 새로 추가된 그 부분은 참... 말로 표현할 수 없을 만큼 먹먹합니다 오늘부터 제 인생영화입니다 조만간 다시 보러갈거예요
negative	여주인공이 관객에게 발암을 선사해준다
positive	밥 너무 귀여워 연기천재밥
positive	난 극한직업보다 이게 더 웃김
positive	영화만큼은 아니라도 과잉보호하거나나 교육열 심한 부모들보면 그게 사랑이라고 착각하는 사람들이 실제로도 너무 많음. 영화는 극단적으로 표현했지만 그런 부모에게 자식이 느끼는 감정도 영화랑 비슷하다고 봅니다. 그건 사랑이 아니라 자기욕심 채우는거예요
negative	임팩트가 없어 심심한 클래식 음악과도 같은 평온함
negative	그냥... 재미없음;;
negative	많은걸 담으려다 망친느낌배우들 열연엔 박수!!!!
positive	너무 삐딱하게 보지 않고 그냥 재미로 보면 딱이죠.유채영 그립네요.
positive	가슴이 미어지는 영화네요... 봐야지 봐야지 하면서 이제서야 봤는데 대한민국의 모든 어머니 감사합니다
positive	마음따뜻해지는 영화...우린 원하는걸 얻기위해 얼마나 기다려봤을까?
negative	최악 시간낭비 너무하네 진짜
positive	재밌었다. 독특했고, 어느 정도는 타란티노스러워서 그러려니 했다. 배경지식이 조금이라도 있었다면 영화 마지막의 여운이 좀더 와닿았을텐데, 라는 후회는 조금 있는 듯. 아무튼 좋았으니 됐다. 오랜 러닝타임 시간이 아깝지 않았으면 그걸로도 족하다.
positive	지브리 특유의 빈티지한 느낌 너무 좋다. 보는 것만으로도 힐링되는 기분.
positive	소오름 ㄹㅇ 생각지도 못함
negative	누가봐도 쨍쨍한 날씨에 내리는 비가 억지스러워서 제목때문에라도 꼭 설정을 맞춰야만 했나라는 생각이 들었다. 그리고 갑자기 끝난 영화,,; 배우캐스팅이나 뉴욕의 풍경, 재즈의 선율은 굳!
negative	와 이걸 내가 기대하고 봤다니 ...ㅂㄷㅂㄷ차라리 원작을 똑같이 따라하지. 이게 뭐여
positive	내가 만약  결혼을 해서 아이를 낳으면 꼭 보여주고 싶은 영화
positive	그당시엔 너무 재밌게만 봤는데 오늘 다시보니 설정들이 굉장히 어설픈;; 그래도 기분좋게 볼수있는 코믹영화로는 굿입니다
negative	구려요 ㅜㅜ감독이 '나 이정도로 똑똑한사람이야!' 라면서 지적허영심을 과시할려고 일부러 영화를 어렵게 베베 꼬아서 만든 느낌..이런 유치하고 중2병 환자같은 감독이 만든 싸구려영화에 1점이라는 점수나 줘야한다는게 기분나쁘네요.. ㅜㅜ
positive	진짜 보는 내내 눈에서 물이 줄줄줄 새서 밤에 봤다가 다음날 마카롱 눈 됨 ㅠㅠ 성동일님 연기력은 역시 믿고 보는 배우 ㅠ 와 진짜 완전 잘하셔서 몰입하면서 업청 울었어요.. 다른 배우 분들도 연기력 미쳤고 ㅠㅠ 애기 너무 이쁘게 생겼어요...! 담보 영화 만들어주셔서 감사해요.><진짜 인생영화.. 울아빠한테 잘해드려야지!!
positive	마지막 엔딩곡을 듣다보면 조제와 영석이의 감정이 물밀듯 들어온다 주인공의 시선으로 보는 것이 아닌 제3자의 입장에서 조제와 영석의 삶을 엿보는 듯한 느낌이다 여러 가지 생각을 해보는 재미가 있는 영화, 잔잔하지만 깊은 울림이 있는 영화
positive	자칫 막장으로 갈수있는 스토리를 짜임새있게 잘 풀어감. 볼만함한수연 재 발견.
positive	영화속 인물의 심리에 공감을 못한다면 넌 미필이야~
positive	색다른 제안, 기막힌 완성.
positive	좋습니다~
positive	반전에반전에반전을 거듭한다 ㅋㅋ
positive	요즘에 이런 사랑이 있을까...날것 그대로의 느낌
positive	최고인데용. 역시 연기짱 코믹의 진슨
negative	공감 연습이 필요한 영화
negative	기대이하였고 영상미는좋았지만 지루했고 스펙타클긴장감도없었음 내가본 전쟁영화수작은 태극기휘날리 라이언일병구하기
negative	영화관에서 관람한 사람들은 참 억울했겠다. 젊은 남녀의 만담이나 들으려고 1시간 30분을 허비했으니
positive	중간중간 웃음 포인트 확실함. 염룡이가 연기를 잘 하기도 하고 다른 배우들도 잘 받쳐줘서 서로 연기력으로 묻히는 멤버 없음. 영상미, 음악이 개쩔고 어느샌가 함박미소 지으면서 보게됨. 개연성이나 떡밥 회수는 살짝 부족한 느낌 들지만 영상미로 다 씹어먹음. 센스있는 편집도 한몫함. 인물들 비하인드 스토리가 궁금할 정도로 어느샌가 집중해서 보게됨.
positive	가을 겨울이면  생각날거같은  영화많은  여운을  남기네요
negative	약 15년 전쯤 킬링타임용으로 틀었던 영화인데, 지금까지도 몇 장면은 꽤 생생하게 기억날 정도다. 로맨스의 대명사인 발렌타인데이와 큐피드(에로스)가 공포영화 소재로 쓰였던 점이 흥미로웠다. 다만 전개가 다소 진부하고, 요즘 나오는 공포영화만큼의 짜릿하고 시원한 극한의 공포를 기대한다면 아쉬울 것이다.
negative	백수남주도 발암..소방관여주도 발암... 아무리 영화라지만 너무 현실성없이 눈치없어서 보는내내 답답해죽는줄ㅠ
positive	수원왕갈비통닭... 머리에 자꾸 생각난다...
positive	정말.. 정말 여운이 많이 남는 영화입니다. 제가 태어나기 전에 만들어진 영화라 시대차이로 이해나 공감이 살짝 어긋날수도 있다고 생각했지만 역시 명작은 명작입니다. 배우들의 연기는 물론이고 이 영화 특유의 가슴이 저릿해지는 그 느낌이 많고많은 사람들을 울렸으라 생각합니다. 최근에는 이와같은 명작들을 찾아보기도 힘들망정 시국이 시국인만큼 매우 아쉬운 상황인데 오랜만에 이 영화를 집에서라도 보니 너무 감동적이네요. 제 개인적인 입장이라면 매우 추천드리고싶은 영화입니다..
positive	꿈 같은 과거와 차가운 현실이 화면 필터가 바뀌면서 겹쳐지는게 너무 인상적이었어요
positive	겨울마다 보게될것같다
negative	도대체 뭐가 재밌다는건지ㅋㅋㅋ무슨 여기 죄다 댓글알바했나 ㄹㅇ 노잼에 개답답하고 뻔한 전개...넷플로 보길 잘함ㅋ..
positive	인생 최고의 영화라고 감히 얘기하는 영화
positive	새파랗고 젊은 청춘들의 힘든 고난과 시련을 이겨내고 꿈을 향해 한걸음씩 다가가는 과정이 정말 멋있고 아름다웠던 영화.
positive	할머니의 바다같은 사랑
positive	유리님 현우님 연기가진짜 몰입도최고였어요중간중간에나오는 노래들도좋고 내용도 좋고 드라마로나온다던데 꼭 다시보겠습니다
positive	꼬마아저씨둘이랑 붕즈붕즈 체조하는거 보고 너무 유치해서 기절할뻔, 기존에 냉혹한 킬러이미지 한순간에 붕괴
positive	정말 단순한스토리에 2보다 더허접한 마지막 권투신....임에도 마지막 크리드와 둘만의 경기를 시작하면서 눈물이 나는것이 이 영화가 명작인 이유.
positive	긍정적인 의미로 원작이 궁금해지게 만드는 영화. 간만에 책한번 봐야겠다
negative	주작삘 풀풀나는 댓글들 극혐이네요
positive	큰 감흥은 없었다. 아프지 말자..? 돈관리 잘하자..? 다만 영상이 예뻤다
positive	두 배우의 섬세한 연기와 아름다운 영상미가 돋보였던 영화. 절절할수 있는 이야기를 담담하게 담아내서 너무 좋았어요. 특히 잔잔한 영화임에도 남주혁 배우의 섬세한 감정연기에 너무나 흠뻑 몰입하게 되었습니다.
positive	줄거리 보고 영화봤는데  이해가 가긴하는데 머리아프다. 재미있긴 한데 내가 즐기려고 보는건지 이해하려고 보는건지 모르겠다
positive	재.밌.다. 약 빤 영화 중에 최고랄까.. 한국에 이런 영화가 있다는게 놀라울 뿐. 찝찝함과 통쾌함 둘 다 있는.. 좀처럼 질리지가 않는 영화
negative	뭐가 아름다운지 같이 좀 알자..
negative	정확히 무슨 내용인지 모르겠네요. 영화를 이해하기가 좀 힘듭니다. 연극이 원작이라 어색합니다.검은 옷 여자는 누구이고 주영이는 변사장딸인데 왜 등장한거고 스님은 진짜 할매딸인지 정확한 설명이 없어서 좀 불편했네요.
positive	미국은 언제나 이긴다.. 미국은 언제나 위대하다.. 외계악당이 쳐들어와도 스파이더맨 배트맨 슈퍼맨 아이언맨 캡틴아메리카 이런애들이 다 무찔러준다.
negative	줄리아 로버츠가 민폐 캐릭터로 나온다는데, 이해 안 감.9년 만났고 아직도 감정이 남아있는 전남친이 결혼한다는데 그냥 천사표로 보내줄 여자가 몇이나 있을까?
positive	영상미 만으로도 올해 최고의 영화
negative	미저리랑 비슷한 느낌의 영화
negative	한국식으로 잘 풀어냈다. 라고 말하기엔스팸이 다가 아닌가 하는 생각입니다...초반 등장신에서부터 한지민의 조제는 너무 처량하리만치 불쌍하게 보였어요. 그 느낌은 영화 내내 이어지다가, 남주혁과 대화 중에서 이런 말을 합니다. 몸도 성치 않는 여자를 범한다라고 했었나?원작 조제는 오히려 더 큰 자아로 츠네오를 감싸는데, 한국 조제는 남주혁한테 기댄다는 느낌을 많이 받았습니다.그리고 남자 주인공의 바람기에 대해서도, 원작이 나올때의 2000년대 초반의 일본 그 특유의 싸구려(?) 정서상, 츠네오의 바람기가 납득이 가지만, 남주혁의 바람기는 지금의 시의성으론 전혀 납득이 되지 않는 부분이었습니다. 여자교수와의 관계도 그렇고, 서브여주에게 손 이쁘다고 추파 던지는 부분도 그렇고..둘 사이의 관계도 애매모호한 상태에서 전개 하기 급급하고,,이것 외에도 진짜 너무너무 많이 아쉬웠어요ㅠ물론 원작을 완전히 따라가면 그게 무슨 리메이크이겠냐마는.. 호랑이랑 물고기가 없는 조제를 만들었다는 생각입니다.여러모로 정말 아쉬운 그런 영화였네요ㅠ
소재와 연기는 좋았는데 그걸 풀어내는 각본과 연출이 아쉬운 영화 박종환은 지금보다 배는 떠야하는 배우인데 내가 다 속상하네
positive	전종서는 진짜 미쳤다 뭐 이런 배우가 다 있어?? 소름 돋을 정도네 이게 어떻게 신인이지? ㄷㄷ
positive	유아인 연기력이살렸네요 역쉬 유아인 끝이 허무했지만 신선했음 조금만 스토리를 탄탄하게했다면 굉장히 작품성있는 영화였을듯시나리오가 아쉽 유아인연기때문에 그나마 신선하고 살았음
positive	페이스오프 공장편. 비비안 리와 똑같이 생긴 소녀가 있다니...
positive	조제, 가을 겨울을 지나 따뜻한 봄.그리고 시린 겨울.조제와 영석이가 행복하길여운이 많이 남는 영화.두 배우가 많이 절제하면서 노력하는게 느껴짐
positive	와 별 기대안하고 봤는데,, 영화다운 영화 본거같아요
positive	한계가 없는 빈센트의 인생. 존경하고 닮고싶다
positive	이거 보고 이병헌 팬 됐지.. 이병헌을 위한 영화. 이병헌이 다 한 영화. 무슨말이 더 필요해..
negative	그냥 한숨만 나는구나ㅋㅋ
negative	진짜. 웃기는 새끼..
positive	씁쓸하면서도 여운남는 영화
negative	삶에 찌든것도 아닌데 학생들한테 애정도 없고 10년지기 남자친구에게도 싸늘하다가 다른선생 꼬투리를 잡으니까 그때부터 웃는다.  유인영, 김하늘같은 선생이 정말 있다면 최악. 금수저, 흙수저라해도 제자 가지고 각본 쓰는것 자체가 교육적이지도 않고  이성적이지도 않다.
positive	기대되네요 정말정말정ㅁ라
positive	잔잔한 영상속으로 흘러가는 스토리가 집중하게 만들었다.
negative	전도연때문에 그나마 별3개
positive	와.. 조정석 나오니까 귀가 트이네. 당최 대사를 몬알아먹긋다.
positive	이 작은 영화는 재미있다~
positive	<<마라탕 같은 영화>>   생각보다 더 잔잔하고 대사가 적어 배우들의 눈빛 연기만으로 감정을 따라가야 하니 중간부의 생략과 빠른 전개가 조금은 당황스러웠다. '내 취향은 아니구나' 생각하며 영화관을 나왔는데, 막상 집에 와 누워 있으니 '한 번만 다시 볼까?' 라는 생각이 든다. 먹을 땐 몰랐는데 내일 다시 먹고 싶은(마라탕 같은) 여운이 가득한 영화. 어쩌면 모두가 겪어 보았을 시작의 두려움과 설렘, 덤덤하면서도 가슴 찢어지는 아픔이 공존하는 영화.
positive	수작임.콜오브듀티가 하고 싶어짐
negative	최악. 그리고 무슨 여자가 탐험가? 그리고 결혼한 유부녀가 혼자 탐험을 떠난다? ㅋㅋㅋ 처음부터 끝까지 개소리
negative	실력은 없고 언플과 정치권에 기대어 사는 여자
positive	이런 영화 놓치면 평생 후회함.. 꼭 유료로 다운받길평생 소장가치 있음 나만 죽을까
positive	위대한쇼맨은 영상미가 넘치고 눈과 귀가 즐거워지는 영화이기 떄문에 10번을 본 저도 지루하지 않아요! 심지어 OST를 따라 부를 정도로 중독성있는 좋은 음악들로 생동감을 키워주기 때문에 저는 이 영화가 언제 어디서든 특히 자존감이 낮아져 있을 때, 신나고 싶을떄 보면 좋은 영화라고 생각합니다. 인생영화예요!
positive	처음부터 끝까지 잔잔해 천천히 조제의 세계로빠져들 수 있는 영화. 영석과 조제의 감정이 고스란히 느껴지는 가슴 저릿한 영화에요. 겨울과 어울려 지금 계절에 딱 보면 좋은..!
positive	잔잔하지만 여운이 남는 영화. 좋았습니다. 배우분들 연기가 좋아서 말하지 않아도 느껴지는 부분들이 있었던거 같아요 자꾸 생각나ㄴㅔ요ㅠㅠ 겨울에 잘 어울리는 영화였어요.
positive	스토리 대박이네요 박신혜 너무 이뻐요
negative	잔잔한 영화고 지루합니다. 내용도 이해 안되고요. 배우들 얼굴이랑 연기만 보다 왔습니다.
positive	1편보다 재밌다.존~이제 불에 타버린 집으로 가서 바닦을 부수고 총을꺼내 복수를 시작하자구!!!
positive	So much fun 넘 우꾜~~
negative	원작을 본 이상.. 개연성을 스킵한 뻔한 신파극 느낌이 드네요
positive	스토리는 누구나 다 알수있는 스토리지만 마지막 액션신은 역시 대단합니다. 역시 람보
negative	자전거가 주연임  아무튼 주연임
positive	감동 넘쳤습니다 오랜만에 새벽까지 영화보고 잠드네요
positive	다시 아픔을 겪을 걸 알고도 다시 사랑을 찾아 떠난다. 너무 낭만적이지만 아프다. 여운이 너무 많이 남아 질질 짰다. 나는 절대 이런 사랑 못해보겠지만 그래도.. 좋았다.
positive	인생은 만남이다 딸과의 만남 아들과의 만남 엄마와의 만남 아빠와의 만남..이게 가족이다 그리고 이별과의 만남..
positive	Good~~~#^^
positive	볼만합니다 소재도 좋고
negative	큰차 타면 내스스로가 큰 곰 같이 느껴지나벼 멸치 새귀들 트럭타고 배 경적소리 울려대면서 중소형차들 비웃으면서 쎄게 운전들 하는데 니들 진짜 그러다가 골로간다. 러셀형님이 니들 팔다리 확 분질러버리고 대갈팍을 그냥 확 뽀개 줘야 정신차리지 택시, 트럭, 레카차 개 사능으 새귀들 캬아아악 퉤
positive	관람객 평점 쓰려고 웹으로 결제하고 싶었는데 막타  지각이라 현장 결제했어요. 일단 원작 조제를 생각하고 가신 분들은 심심하다 느끼실진 모르겠지만 일본 특유의 그 느낌이 싫어 고민하던 저에겐 너무 좋았어요. 오래전 영화라 여러가지 시대에 뒤떨어진 내용이 그대로 나올까 염려했으나 연출에서 다 빠졌더라구요. 일단 영석이는..진짜 저 또래 남자애 같아서 ㅋㅋㅋ 순애보 비슷한걸 바랬던 저는 너무 현실패치됐다 싶긴 했지만 ㅋㅋ둘의 사랑에 더 공감하기 쉬웠어요. 평범한 그 나이 또래의 고민을 그대로 품고있는 영석을 표현하기 위한 장치라고 생각합니다. 사랑하는 상대가 장애를 가졌을뿐 영석이란 사람이 그 다움을 전부 잃진 않잖아요. 물론 영향을 받고 변하겠지만. 그리고 한지민 남주혁 배우들의 연기가 너무 좋았어요. 남주혁 배우의 경우 스타트업과 촬영이 겹친걸로 아는데 어떻게 도산이랑 전혀 다른 영석을 이만큼이나 잘 표현했는지 놀랍습니다. 언제의 겨울이 와도 생각날 영화에요. 올해 첫 영화관 방문이었는데 넘 좋았어요. 코로나라 조심스럽지만, 94 끼고 한 번 더 보고싶네요. 얼른 코로나가 괜찮아져서 영화관에서 맘편히 보고싶어요ㅠㅠ
positive	존 메이가 삶으로 그린 한 폭의 정물화.
positive	최고다 오랜만에 엄청 재미있는 영화
positive	중간 중간 생략된 부분이 불친절해보여 영화보면서 물음표인 것도 있었지만, 곱씹을 수록 그 부분들이 어떤 내용으로 채워졌을지 알 것 같기도 해요. 그래서 다시 보면서 더 생각해보고 싶기도 함. 원작을 좋아한다면 원작과 다른 점을 찾으며 실망할 수도 있겠지만 저는 원작과 큰 줄거리만 비슷하고 다른 영화라 생각될 정도로 이 영화 자체로 좋았어요. 쓸쓸한 이 겨울에 너무 따뜻하지도 너무 아프지도 않은데 왠지 잘 어울리는 영화입니다.
positive	일용직을 구하기 위해 새벽부터 줄 서있는 장면을 이 영화를 통해서가 아니라 직접 본 이가 얼마나 있겠는가. 우리시대의 어두운 민낯. 고달픈 취업란. 대책없이 나락으로 떨어지는 흙수저 인생. 결국 살아야 하는가.. 까지 이어지는 주제들. 나랑은 거리가 있는 삶의 이야기지만 영화가 끝나고 한참을 가슴아파해야 했다. 그건 그렇고 '인공 이야기'는 걷어냈으면 차라리 낫지 않았을까.
positive	보고나서 긴 여운과 울림이 남는 영화. 현실에서 잠시 떨어져 순수하게 서로를 좋아했던 추억이 있던 사람이라면 다시금 회상하게 되는 영화. 코로나로 잠시 멈춘 일상 속에서 슬펐지만 따뜻했던 영화였습니다. 겨울이 찾아오면 영화 조제도 같이 생각날 거 같아요.
negative	각종 훌륭한 재료들을 모아 라면을 끓여버렸네
positive	그냥 우연히 보게되었는데 끝까지 다 봤음 잼남
negative	소재는 신선하고 반전은 뛰어나지만 영화 전개가 억지스럽고 납득이 안되는부분이 많다. 설경구&류승범 연기는 너무나 뛰어나지만 성지루 역할은 이 영화 몰입을 망친다. 보는내내 영화 스토리 전개에 조금도 이유없는 깝쭉거림땜에 빡쳐서 끌뻔함.
negative	지금까지 본영화는그래도 왠만큼 재밋다고 하는편인데 본 영화중 재미없다고 한 영화는 처음인듯.
positive	스토리구성이 탄탄하고 배우들이 연기력이 뛰어나서 잼있게 잘봤습니다
positive	그저 울었습니다...
positive	내가 좋아하는 배우들 다 모여있길래 감독님 능력에 놀람. 진짜 배우들 조합 최고임
positive	부러 슬프게 만든 영화가 아닌데깊은 곳에서 울컥하게 합니다.배우들의 연기도 훌륭해요.영화보는 내내 심장을 살짝 움켜잡고 있는 느낌이랄까.
negative	믿고 거르는 중국영화
negative	거의 송강호 원맨쇼라고 생각함.
positive	서른넘어서 본 코미디 영화중 최고..웃기고 슬픔.시간순삭..
